filename,provider,device,instance,iteration,normalized_peak,normalized_cost,task
google_gpu_alt-2.out,google,gpu,2,4,1.001420167921885,0.5352034453004741,im
google_gpu_alt-2.out,google,gpu,2,5,1.009145573938093,0.5393322456269142,im
google_gpu_alt-2.out,google,gpu,2,6,1.004864891873142,0.5370444588788681,im
google_gpu_alt-2.out,google,gpu,2,7,0.9968079852256415,0.5327384898817039,im
google_gpu_alt-2.out,google,gpu,2,8,1.009275291576425,0.5394015724980671,im
google_gpu_alt-2.out,google,gpu,2,9,1.0091599870090187,0.5393399486125977,im
google_gpu_alt-2.out,google,gpu,2,10,1.0208778136716625,0.5456024759734107,im
google_gpu_ro-2.out,google,gpu,2,1,1.0115813829245466,0.5406340502074521,im
google_gpu_ro-2.out,google,gpu,2,2,1.0123308626126861,0.5410346054630022,im
google_gpu_ro-2.out,google,gpu,2,3,1.0113651868606603,0.5405185054221973,im
google_gpu_ro-2.out,google,gpu,2,4,1.0106445333143723,0.5401333561380145,im
google_gpu_ro-2.out,google,gpu,2,5,1.0103850980377085,0.5399947023957086,im
google_gpu_ro-2.out,google,gpu,2,6,1.009621205278643,0.5395864441544748,im
google_gpu_ro-2.out,google,gpu,2,7,1.009275291576425,0.5394015724980671,im
google_gpu_ro-2.out,google,gpu,2,8,1.0123596887545376,0.5410500114343695,im
google_gpu_ro-2.out,google,gpu,2,9,1.0223335338351645,0.5463804775274601,im
google_gpu_ro-2.out,google,gpu,2,10,1.020488660756667,0.545394495359952,im
google_gpu_ro-3.out,google,gpu,3,1,1.0192347235861257,0.5447243356054737,im
google_gpu_ro-3.out,google,gpu,3,2,1.0202148124090775,0.5452481386319625,im
google_gpu_ro-3.out,google,gpu,3,3,1.009866227484381,0.5397173949110969,im
google_gpu_ro-3.out,google,gpu,3,4,1.021929967849243,0.5461647939283176,im
google_gpu_ro-3.out,google,gpu,3,5,1.009750922916975,0.5396557710256277,im
google_gpu_ro-3.out,google,gpu,3,6,1.0182834609050255,0.5442159385503524,im
google_gpu_ro-3.out,google,gpu,3,7,0.9949198729343667,0.5317293987571448,im
google_gpu_ro-3.out,google,gpu,3,8,0.9948766337215894,0.5317062898000938,im
google_gpu_ro-3.out,google,gpu,3,9,1.0226362083246054,0.5465422402268169,im
google_gpu_ro-3.out,google,gpu,3,10,1.022665034466457,0.5465576461981841,im
google_gpu_alt-3.out,google,gpu,3,1,1.0166403708194889,0.5433377981824157,im
google_gpu_alt-3.out,google,gpu,3,2,1.0129938638752713,0.5413889428044505,im
google_gpu_alt-3.out,google,gpu,3,3,1.0040577599012992,0.5366130916805832,im
google_gpu_alt-3.out,google,gpu,3,4,1.0210795966646233,0.545710317772982,im
google_gpu_alt-3.out,google,gpu,3,5,1.003711846199081,0.5364282200241755,im
google_gpu_alt-3.out,google,gpu,3,6,1.012647950173053,0.5412040711480427,im
google_gpu_alt-3.out,google,gpu,3,7,1.0041154121850022,0.5366439036233178,im
google_gpu_alt-3.out,google,gpu,3,8,1.009260878505499,0.5393938695123833,im
google_gpu_alt-3.out,google,gpu,3,9,1.0211804881611035,0.5457642386727676,im
google_gpu_alt-3.out,google,gpu,3,10,1.014997280733952,0.5424596578144788,im
google_gpu_alt-1.out,google,gpu,1,1,1.0083384419662504,0.5389008784286294,im
google_gpu_alt-1.out,google,gpu,1,2,1.0056720238449846,0.5374758260771528,im
google_gpu_alt-1.out,google,gpu,1,3,0.9975862910556326,0.5331544511086214,im
google_gpu_alt-1.out,google,gpu,1,4,1.0058161545542421,0.5375528559339894,im
google_gpu_alt-1.out,google,gpu,1,5,1.0017949077659547,0.5354037229282491,im
google_gpu_alt-1.out,google,gpu,1,6,1.009923879768084,0.5397482068538315,im
google_gpu_alt-1.out,google,gpu,1,7,1.0031497364329764,0.5361278035825129,im
google_gpu_alt-1.out,google,gpu,1,8,1.0094626614984596,0.5395017113119546,im
google_gpu_alt-1.out,google,gpu,1,9,1.009203226221796,0.5393630575696488,im
google_gpu_alt-1.out,google,gpu,1,10,1.009390596143831,0.5394631963835363,im
google_gpu_ro-1.out,google,gpu,1,1,0.9002836492358189,0.4811515947582543,im
google_gpu_ro-1.out,google,gpu,1,2,1.015357607507096,0.5426522324565701,im
google_gpu_ro-1.out,google,gpu,1,3,1.0135703867123016,0.5416970622317967,im
google_gpu_ro-1.out,google,gpu,1,4,1.0139018873435943,0.541874230902521,im
google_gpu_ro-1.out,google,gpu,1,5,1.0110913385130706,0.5403721486942078,im
google_gpu_ro-1.out,google,gpu,1,6,1.0131379945845287,0.5414659726612869,im
google_gpu_ro-1.out,google,gpu,1,7,1.009808575200678,0.5396865829683624,im
google_gpu_ro-1.out,google,gpu,1,8,1.0114084260734375,0.5405416143792483,im
google_gpu_ro-1.out,google,gpu,1,9,1.011206643080477,0.5404337725796771,im
google_gpu_ro-1.out,google,gpu,1,10,1.011249882293254,0.540456881536728,im
